,states,year,quarter,district,registered_user_counts
3479,meghalaya,2018,4,west khasi hills,957
3480,meghalaya,2019,1,east khasi hills,27937
3481,meghalaya,2019,1,west garo hills,12932
3482,meghalaya,2019,1,ribhoi,6543
3483,meghalaya,2019,1,east jaintia hills,4643
3484,meghalaya,2019,1,west jaintia hills,2276
3485,meghalaya,2019,1,north garo hills,1482
3486,meghalaya,2019,1,south west garo hills,1434
3487,meghalaya,2019,1,east garo hills,1424
3488,meghalaya,2019,1,south garo hills,1296
3489,meghalaya,2019,1,west khasi hills,1191
3490,meghalaya,2019,2,east khasi hills,33377
3491,meghalaya,2019,2,west garo hills,15673
3492,meghalaya,2019,2,ribhoi,7894
3493,meghalaya,2019,2,east jaintia hills,5580
3494,meghalaya,2019,2,west jaintia hills,2846
3495,meghalaya,2019,2,north garo hills,1965
3496,meghalaya,2019,2,south west garo hills,1902
3497,meghalaya,2019,2,east garo hills,1855
3498,meghalaya,2019,2,south garo hills,1640
3499,meghalaya,2019,2,west khasi hills,1566
3500,meghalaya,2019,3,east khasi hills,38761
3501,meghalaya,2019,3,west garo hills,18509
3502,meghalaya,2019,3,ribhoi,9007
3503,meghalaya,2019,3,east jaintia hills,6371
3504,meghalaya,2019,3,west jaintia hills,3346
3505,meghalaya,2019,3,north garo hills,2403
3506,meghalaya,2019,3,east garo hills,2313
3507,meghalaya,2019,3,south west garo hills,2306
3508,meghalaya,2019,3,south garo hills,2020
3509,meghalaya,2019,3,west khasi hills,1838
3510,meghalaya,2019,4,east khasi hills,43484
3511,meghalaya,2019,4,west garo hills,21300
3512,meghalaya,2019,4,ribhoi,10308
3513,meghalaya,2019,4,east jaintia hills,7343
3514,meghalaya,2019,4,west jaintia hills,3946
3515,meghalaya,2019,4,north garo hills,2871
3516,meghalaya,2019,4,east garo hills,2788
3517,meghalaya,2019,4,south west garo hills,2757
3518,meghalaya,2019,4,south garo hills,2434
3519,meghalaya,2019,4,west khasi hills,2180
3520,meghalaya,2020,1,east khasi hills,49251
3521,meghalaya,2020,1,west garo hills,24124
3522,meghalaya,2020,1,ribhoi,11689
3523,meghalaya,2020,1,east jaintia hills,8368
3524,meghalaya,2020,1,west jaintia hills,4530
3525,meghalaya,2020,1,north garo hills,3311
3526,meghalaya,2020,1,east garo hills,3251
3527,meghalaya,2020,1,south west garo hills,3234
3528,meghalaya,2020,1,south garo hills,2810
3529,meghalaya,2020,1,west khasi hills,2522
3530,meghalaya,2020,2,east khasi hills,57322
3531,meghalaya,2020,2,west garo hills,29492
3532,meghalaya,2020,2,ribhoi,13550
3533,meghalaya,2020,2,east jaintia hills,9695
3534,meghalaya,2020,2,west jaintia hills,5717
3535,meghalaya,2020,2,north garo hills,4318
3536,meghalaya,2020,2,south west garo hills,4266
3537,meghalaya,2020,2,east garo hills,4132
3538,meghalaya,2020,2,south garo hills,3590
3539,meghalaya,2020,2,west khasi hills,3195
3540,meghalaya,2020,3,east khasi hills,65268
3541,meghalaya,2020,3,west garo hills,34201
3542,meghalaya,2020,3,ribhoi,15427
3543,meghalaya,2020,3,east jaintia hills,11084
3544,meghalaya,2020,3,west jaintia hills,6997
3545,meghalaya,2020,3,north garo hills,5242
3546,meghalaya,2020,3,south west garo hills,5082
3547,meghalaya,2020,3,east garo hills,5002
3548,meghalaya,2020,3,south garo hills,4370
3549,meghalaya,2020,3,west khasi hills,3899
3550,meghalaya,2020,4,east khasi hills,72639
3551,meghalaya,2020,4,west garo hills,37988
3552,meghalaya,2020,4,ribhoi,17198
3553,meghalaya,2020,4,east jaintia hills,12337
3554,meghalaya,2020,4,west jaintia hills,7968
3555,meghalaya,2020,4,north garo hills,5914
3556,meghalaya,2020,4,east garo hills,5777
3557,meghalaya,2020,4,south west garo hills,5772
3558,meghalaya,2020,4,south garo hills,5006
3559,meghalaya,2020,4,west khasi hills,4484
3560,meghalaya,2021,1,east khasi hills,78429
3561,meghalaya,2021,1,west garo hills,40993
3562,meghalaya,2021,1,ribhoi,18641
3563,meghalaya,2021,1,east jaintia hills,13460
3564,meghalaya,2021,1,west jaintia hills,8665
3565,meghalaya,2021,1,north garo hills,6392
3566,meghalaya,2021,1,south west garo hills,6276
3567,meghalaya,2021,1,east garo hills,6237
3568,meghalaya,2021,1,south garo hills,5439
3569,meghalaya,2021,1,west khasi hills,4858
3570,meghalaya,2021,2,east khasi hills,84124
3571,meghalaya,2021,2,west garo hills,44151
3572,meghalaya,2021,2,ribhoi,20098
3573,meghalaya,2021,2,east jaintia hills,14530
3574,meghalaya,2021,2,west jaintia hills,9409
3575,meghalaya,2021,2,north garo hills,6951
3576,meghalaya,2021,2,south west garo hills,6835
3577,meghalaya,2021,2,east garo hills,6754
3578,meghalaya,2021,2,south garo hills,5922
3579,meghalaya,2021,2,west khasi hills,5296
3580,meghalaya,2021,3,east khasi hills,90505
3581,meghalaya,2021,3,west garo hills,47869
3582,meghalaya,2021,3,ribhoi,21875
3583,meghalaya,2021,3,east jaintia hills,15847
3584,meghalaya,2021,3,west jaintia hills,10337
3585,meghalaya,2021,3,north garo hills,7584
3586,meghalaya,2021,3,south west garo hills,7531
3587,meghalaya,2021,3,east garo hills,7389
3588,meghalaya,2021,3,south garo hills,6442
3589,meghalaya,2021,3,west khasi hills,5884
3590,meghalaya,2021,4,east khasi hills,96942
3591,meghalaya,2021,4,west garo hills,51617
3592,meghalaya,2021,4,ribhoi,23562
3593,meghalaya,2021,4,east jaintia hills,17115
3594,meghalaya,2021,4,west jaintia hills,11189
3595,meghalaya,2021,4,north garo hills,8212
3596,meghalaya,2021,4,south west garo hills,8197
3597,meghalaya,2021,4,east garo hills,8015
3598,meghalaya,2021,4,south garo hills,7005
3599,meghalaya,2021,4,west khasi hills,6428
3600,meghalaya,2022,1,east khasi hills,102838
3601,meghalaya,2022,1,west garo hills,55028
3602,meghalaya,2022,1,ribhoi,25112
3603,meghalaya,2022,1,east jaintia hills,18301
3604,meghalaya,2022,1,west jaintia hills,11952
3605,meghalaya,2022,1,north garo hills,8795
3606,meghalaya,2022,1,south west garo hills,8758
3607,meghalaya,2022,1,east garo hills,8578
3608,meghalaya,2022,1,south garo hills,7508
3609,meghalaya,2022,1,west khasi hills,6839
3610,meghalaya,2022,2,east khasi hills,108330
3611,meghalaya,2022,2,west garo hills,58178
3612,meghalaya,2022,2,ribhoi,26541
3613,meghalaya,2022,2,east jaintia hills,19314
3614,meghalaya,2022,2,west jaintia hills,12593
3615,meghalaya,2022,2,north garo hills,9312
3616,meghalaya,2022,2,south west garo hills,9266
3617,meghalaya,2022,2,east garo hills,9052
3618,meghalaya,2022,2,south garo hills,7922
3619,meghalaya,2022,2,west khasi hills,7196
3620,meghalaya,2022,3,east khasi hills,113816
3621,meghalaya,2022,3,west garo hills,61273
3622,meghalaya,2022,3,ribhoi,27844
3623,meghalaya,2022,3,east jaintia hills,20320
3624,meghalaya,2022,3,west jaintia hills,13176
3625,meghalaya,2022,3,north garo hills,9773
3626,meghalaya,2022,3,south west garo hills,9735
3627,meghalaya,2022,3,east garo hills,9484
3628,meghalaya,2022,3,south garo hills,8265
3629,meghalaya,2022,3,west khasi hills,7493
3630,meghalaya,2022,4,east khasi hills,118978
3631,meghalaya,2022,4,west garo hills,63792
3632,meghalaya,2022,4,ribhoi,29041
3633,meghalaya,2022,4,east jaintia hills,21201
3634,meghalaya,2022,4,west jaintia hills,13633
3635,meghalaya,2022,4,north garo hills,10145
3636,meghalaya,2022,4,south west garo hills,10062
3637,meghalaya,2022,4,east garo hills,9846
3638,meghalaya,2022,4,south garo hills,8553
3639,meghalaya,2022,4,west khasi hills,7705
3640,mizoram,2018,1,aizawl,4550
3641,mizoram,2018,1,lunglei,879
3642,mizoram,2018,1,kolasib,486
3643,mizoram,2018,1,lawngtlai,474
3644,mizoram,2018,1,champhai,358
3645,mizoram,2018,1,mamit,316
3646,mizoram,2018,1,serchhip,299
3647,mizoram,2018,1,saiha,231
3648,mizoram,2018,2,aizawl,6211
3649,mizoram,2018,2,lunglei,1241
3650,mizoram,2018,2,kolasib,692
3651,mizoram,2018,2,lawngtlai,607
3652,mizoram,2018,2,champhai,501
3653,mizoram,2018,2,serchhip,440
3654,mizoram,2018,2,mamit,435
3655,mizoram,2018,2,saiha,295
3656,mizoram,2018,3,aizawl,8460
3657,mizoram,2018,3,lunglei,1751
3658,mizoram,2018,3,kolasib,1012
3659,mizoram,2018,3,lawngtlai,922
3660,mizoram,2018,3,champhai,729
3661,mizoram,2018,3,serchhip,633
3662,mizoram,2018,3,mamit,599
3663,mizoram,2018,3,saiha,396
3664,mizoram,2018,4,aizawl,11131
3665,mizoram,2018,4,lunglei,2391
3666,mizoram,2018,4,kolasib,1393
3667,mizoram,2018,4,lawngtlai,1254
3668,mizoram,2018,4,champhai,1001
3669,mizoram,2018,4,serchhip,857
3670,mizoram,2018,4,mamit,835
3671,mizoram,2018,4,saiha,503
3672,mizoram,2019,1,aizawl,13422
3673,mizoram,2019,1,lunglei,2910
3674,mizoram,2019,1,kolasib,1730
3675,mizoram,2019,1,lawngtlai,1648
3676,mizoram,2019,1,champhai,1179
3677,mizoram,2019,1,mamit,1096
3678,mizoram,2019,1,serchhip,1047
3679,mizoram,2019,1,saiha,638
3680,mizoram,2019,2,aizawl,15934
3681,mizoram,2019,2,lunglei,3575
3682,mizoram,2019,2,lawngtlai,2133
3683,mizoram,2019,2,kolasib,2120
3684,mizoram,2019,2,champhai,1429
3685,mizoram,2019,2,mamit,1428
3686,mizoram,2019,2,serchhip,1295
3687,mizoram,2019,2,saiha,782
3688,mizoram,2019,3,aizawl,18992
3689,mizoram,2019,3,lunglei,4197
3690,mizoram,2019,3,lawngtlai,2647
3691,mizoram,2019,3,kolasib,2497
3692,mizoram,2019,3,champhai,1733
3693,mizoram,2019,3,mamit,1655
3694,mizoram,2019,3,serchhip,1512
3695,mizoram,2019,3,saiha,901
3696,mizoram,2019,4,aizawl,21865
3697,mizoram,2019,4,lunglei,4926
3698,mizoram,2019,4,lawngtlai,3255
3699,mizoram,2019,4,kolasib,2929
3700,mizoram,2019,4,champhai,2067
3701,mizoram,2019,4,mamit,1996
3702,mizoram,2019,4,serchhip,1735
3703,mizoram,2019,4,saiha,1036
3704,mizoram,2020,1,aizawl,25253
3705,mizoram,2020,1,lunglei,5778
3706,mizoram,2020,1,lawngtlai,3996
3707,mizoram,2020,1,kolasib,3360
3708,mizoram,2020,1,champhai,2448
3709,mizoram,2020,1,mamit,2379
3710,mizoram,2020,1,serchhip,1992
3711,mizoram,2020,1,saiha,1293
3712,mizoram,2020,2,aizawl,29637
3713,mizoram,2020,2,lunglei,7006
3714,mizoram,2020,2,lawngtlai,4977
3715,mizoram,2020,2,kolasib,4022
3716,mizoram,2020,2,champhai,3052
3717,mizoram,2020,2,mamit,2911
3718,mizoram,2020,2,serchhip,2379
3719,mizoram,2020,2,saiha,1590
3720,mizoram,2020,3,aizawl,36225
3721,mizoram,2020,3,lunglei,8442
3722,mizoram,2020,3,lawngtlai,6412
3723,mizoram,2020,3,kolasib,4923
3724,mizoram,2020,3,champhai,3883
3725,mizoram,2020,3,mamit,3597
3726,mizoram,2020,3,serchhip,2871
3727,mizoram,2020,3,saiha,1962
3728,mizoram,2020,4,aizawl,41500
3729,mizoram,2020,4,lunglei,9794
3730,mizoram,2020,4,lawngtlai,7618
3731,mizoram,2020,4,kolasib,5599
3732,mizoram,2020,4,champhai,4550
3733,mizoram,2020,4,mamit,4083
3734,mizoram,2020,4,serchhip,3313
3735,mizoram,2020,4,saiha,2274
3736,mizoram,2021,1,aizawl,45103
3737,mizoram,2021,1,lunglei,10638
3738,mizoram,2021,1,lawngtlai,8386
3739,mizoram,2021,1,kolasib,6120
3740,mizoram,2021,1,champhai,4968
3741,mizoram,2021,1,mamit,4467
3742,mizoram,2021,1,serchhip,3582
3743,mizoram,2021,1,saiha,2486
3744,mizoram,2021,2,aizawl,48525
3745,mizoram,2021,2,lunglei,11491
3746,mizoram,2021,2,lawngtlai,9096
3747,mizoram,2021,2,kolasib,6624
3748,mizoram,2021,2,champhai,5366
3749,mizoram,2021,2,mamit,4882
3750,mizoram,2021,2,serchhip,3884
3751,mizoram,2021,2,saiha,2684
3752,mizoram,2021,3,aizawl,52313
3753,mizoram,2021,3,lunglei,12614
3754,mizoram,2021,3,lawngtlai,9954
3755,mizoram,2021,3,kolasib,7229
3756,mizoram,2021,3,champhai,5935
3757,mizoram,2021,3,mamit,5392
3758,mizoram,2021,3,serchhip,4255
3759,mizoram,2021,3,saiha,2955
3760,mizoram,2021,4,aizawl,56005
3761,mizoram,2021,4,lunglei,13668
3762,mizoram,2021,4,lawngtlai,10738
3763,mizoram,2021,4,kolasib,7850
3764,mizoram,2021,4,champhai,6447
3765,mizoram,2021,4,mamit,5887
3766,mizoram,2021,4,serchhip,4614
3767,mizoram,2021,4,saiha,3196
3768,mizoram,2022,1,aizawl,59433
3769,mizoram,2022,1,lunglei,14538
3770,mizoram,2022,1,lawngtlai,11459
3771,mizoram,2022,1,kolasib,8375
3772,mizoram,2022,1,champhai,6875
3773,mizoram,2022,1,mamit,6299
3774,mizoram,2022,1,serchhip,4906
3775,mizoram,2022,1,saiha,3410
3776,mizoram,2022,2,aizawl,62605
3777,mizoram,2022,2,lunglei,15302
3778,mizoram,2022,2,lawngtlai,12114
3779,mizoram,2022,2,kolasib,8872
3780,mizoram,2022,2,champhai,7233
3781,mizoram,2022,2,mamit,6641
3782,mizoram,2022,2,serchhip,5170
3783,mizoram,2022,2,saiha,3598
3784,mizoram,2022,3,aizawl,65940
3785,mizoram,2022,3,lunglei,16062
3786,mizoram,2022,3,lawngtlai,12771
3787,mizoram,2022,3,kolasib,9300
3788,mizoram,2022,3,champhai,7576
3789,mizoram,2022,3,mamit,6931
3790,mizoram,2022,3,serchhip,5390
3791,mizoram,2022,3,saiha,3765
3792,mizoram,2022,4,aizawl,68925
3793,mizoram,2022,4,lunglei,16676
3794,mizoram,2022,4,lawngtlai,13303
3795,mizoram,2022,4,kolasib,9602
3796,mizoram,2022,4,champhai,7814
3797,mizoram,2022,4,mamit,7086
3798,mizoram,2022,4,serchhip,5551
3799,mizoram,2022,4,saiha,3913
3800,nagaland,2018,1,dimapur,8249
3801,nagaland,2018,1,kohima,3036
3802,nagaland,2018,1,mokokchung,1043
3803,nagaland,2018,1,mon,525
3804,nagaland,2018,1,phek,487
3805,nagaland,2018,1,wokha,465
3806,nagaland,2018,1,zunheboto,385
3807,nagaland,2018,1,tuensang,377
3808,nagaland,2018,1,peren,218
3809,nagaland,2018,1,kiphire,168
3810,nagaland,2018,2,dimapur,12093
3811,nagaland,2018,2,kohima,4395
3812,nagaland,2018,2,mokokchung,1616
3813,nagaland,2018,2,mon,892
3814,nagaland,2018,2,phek,736
3815,nagaland,2018,2,wokha,703
3816,nagaland,2018,2,tuensang,594
3817,nagaland,2018,2,zunheboto,593
3818,nagaland,2018,2,peren,358
3819,nagaland,2018,2,kiphire,258
3820,nagaland,2018,3,dimapur,17039
3821,nagaland,2018,3,kohima,6298
3822,nagaland,2018,3,mokokchung,2313
3823,nagaland,2018,3,mon,1287
3824,nagaland,2018,3,phek,1083
3825,nagaland,2018,3,wokha,1017
3826,nagaland,2018,3,tuensang,934
3827,nagaland,2018,3,zunheboto,821
3828,nagaland,2018,3,peren,526
3829,nagaland,2018,3,kiphire,465
3830,nagaland,2018,4,dimapur,22603
3831,nagaland,2018,4,kohima,8583
3832,nagaland,2018,4,mokokchung,2986
3833,nagaland,2018,4,mon,1884
3834,nagaland,2018,4,phek,1419
3835,nagaland,2018,4,wokha,1391
3836,nagaland,2018,4,tuensang,1261
3837,nagaland,2018,4,zunheboto,1099
3838,nagaland,2018,4,peren,710
3839,nagaland,2018,4,kiphire,661
3840,nagaland,2019,1,dimapur,28091
3841,nagaland,2019,1,kohima,10747
3842,nagaland,2019,1,mokokchung,3721
3843,nagaland,2019,1,mon,2458
3844,nagaland,2019,1,wokha,1830
3845,nagaland,2019,1,phek,1727
3846,nagaland,2019,1,tuensang,1678
3847,nagaland,2019,1,zunheboto,1374
3848,nagaland,2019,1,peren,884
3849,nagaland,2019,1,kiphire,862
3850,nagaland,2019,2,dimapur,34567
3851,nagaland,2019,2,kohima,13108
3852,nagaland,2019,2,mokokchung,4655
3853,nagaland,2019,2,mon,3210
3854,nagaland,2019,2,wokha,2411
3855,nagaland,2019,2,tuensang,2152
3856,nagaland,2019,2,phek,2143
3857,nagaland,2019,2,zunheboto,1680
3858,nagaland,2019,2,peren,1148
3859,nagaland,2019,2,kiphire,1084
3860,nagaland,2019,3,dimapur,41036
3861,nagaland,2019,3,kohima,15677
3862,nagaland,2019,3,mokokchung,5593
3863,nagaland,2019,3,mon,3976
3864,nagaland,2019,3,wokha,2961
3865,nagaland,2019,3,phek,2642
3866,nagaland,2019,3,tuensang,2599
3867,nagaland,2019,3,zunheboto,2058
3868,nagaland,2019,3,peren,1377
3869,nagaland,2019,3,kiphire,1251
3870,nagaland,2019,4,dimapur,47000
3871,nagaland,2019,4,kohima,18232
3872,nagaland,2019,4,mokokchung,6606
3873,nagaland,2019,4,mon,4863
3874,nagaland,2019,4,wokha,3540
3875,nagaland,2019,4,phek,3109
3876,nagaland,2019,4,tuensang,3081
3877,nagaland,2019,4,zunheboto,2475
3878,nagaland,2019,4,peren,1623
3879,nagaland,2019,4,kiphire,1460
3880,nagaland,2020,1,dimapur,53696
3881,nagaland,2020,1,kohima,20644
3882,nagaland,2020,1,mokokchung,7626
3883,nagaland,2020,1,mon,5747
3884,nagaland,2020,1,wokha,4118
3885,nagaland,2020,1,phek,3637
3886,nagaland,2020,1,tuensang,3634
3887,nagaland,2020,1,zunheboto,2898
3888,nagaland,2020,1,peren,1899
3889,nagaland,2020,1,kiphire,1814
3890,nagaland,2020,2,dimapur,63398
3891,nagaland,2020,2,kohima,24236
3892,nagaland,2020,2,mokokchung,9559
3893,nagaland,2020,2,mon,7917
3894,nagaland,2020,2,wokha,5296
3895,nagaland,2020,2,tuensang,4779
3896,nagaland,2020,2,phek,4535
3897,nagaland,2020,2,zunheboto,3647
3898,nagaland,2020,2,peren,2534
3899,nagaland,2020,2,kiphire,2423
3900,nagaland,2020,3,dimapur,79061
3901,nagaland,2020,3,kohima,31483
3902,nagaland,2020,3,mon,13591
3903,nagaland,2020,3,mokokchung,13155
3904,nagaland,2020,3,wokha,7980
3905,nagaland,2020,3,tuensang,7220
3906,nagaland,2020,3,phek,6151
3907,nagaland,2020,3,zunheboto,4942
3908,nagaland,2020,3,peren,3486
3909,nagaland,2020,3,kiphire,3306
3910,nagaland,2020,4,dimapur,87807
3911,nagaland,2020,4,kohima,34872
3912,nagaland,2020,4,mon,14932
3913,nagaland,2020,4,mokokchung,14511
3914,nagaland,2020,4,wokha,8821
3915,nagaland,2020,4,tuensang,8177
3916,nagaland,2020,4,phek,6888
3917,nagaland,2020,4,zunheboto,5541
3918,nagaland,2020,4,peren,3919
3919,nagaland,2020,4,kiphire,3629
3920,nagaland,2021,1,dimapur,94968
3921,nagaland,2021,1,kohima,37488
3922,nagaland,2021,1,mon,16154
3923,nagaland,2021,1,mokokchung,15634
3924,nagaland,2021,1,wokha,9531
3925,nagaland,2021,1,tuensang,8866
3926,nagaland,2021,1,phek,7536
3927,nagaland,2021,1,zunheboto,6013
3928,nagaland,2021,1,peren,4286
3929,nagaland,2021,1,kiphire,3904
3930,nagaland,2021,2,dimapur,101835
3931,nagaland,2021,2,kohima,40277
3932,nagaland,2021,2,mon,17389
3933,nagaland,2021,2,mokokchung,16857
3934,nagaland,2021,2,wokha,10232
3935,nagaland,2021,2,tuensang,9565
3936,nagaland,2021,2,phek,8134
3937,nagaland,2021,2,zunheboto,6487
3938,nagaland,2021,2,peren,4641
3939,nagaland,2021,2,kiphire,4224
3940,nagaland,2021,3,dimapur,109644
3941,nagaland,2021,3,kohima,43467
3942,nagaland,2021,3,mon,18911
3943,nagaland,2021,3,mokokchung,18340
3944,nagaland,2021,3,wokha,11126
3945,nagaland,2021,3,tuensang,10433
3946,nagaland,2021,3,phek,8933
3947,nagaland,2021,3,zunheboto,7147
3948,nagaland,2021,3,peren,5089
3949,nagaland,2021,3,kiphire,4626
3950,nagaland,2021,4,dimapur,117388
3951,nagaland,2021,4,kohima,46621
3952,nagaland,2021,4,mon,20409
3953,nagaland,2021,4,mokokchung,19747
3954,nagaland,2021,4,wokha,11994
3955,nagaland,2021,4,tuensang,11300
3956,nagaland,2021,4,phek,9753
3957,nagaland,2021,4,zunheboto,7765
3958,nagaland,2021,4,peren,5509
3959,nagaland,2021,4,kiphire,5047
3960,nagaland,2022,1,dimapur,124644
3961,nagaland,2022,1,kohima,49523
3962,nagaland,2022,1,mon,21773
3963,nagaland,2022,1,mokokchung,21029
3964,nagaland,2022,1,wokha,12743
3965,nagaland,2022,1,tuensang,12057
3966,nagaland,2022,1,phek,10413
3967,nagaland,2022,1,zunheboto,8280
3968,nagaland,2022,1,peren,5881
3969,nagaland,2022,1,kiphire,5368
3970,nagaland,2022,2,dimapur,131738
3971,nagaland,2022,2,kohima,52343
3972,nagaland,2022,2,mon,23037
3973,nagaland,2022,2,mokokchung,22136
3974,nagaland,2022,2,wokha,13417
3975,nagaland,2022,2,tuensang,12747
3976,nagaland,2022,2,phek,11005
3977,nagaland,2022,2,zunheboto,8753
3978,nagaland,2022,2,peren,6212
3979,nagaland,2022,2,kiphire,5687
3980,nagaland,2022,3,dimapur,139011
3981,nagaland,2022,3,kohima,55046
3982,nagaland,2022,3,mon,24237
3983,nagaland,2022,3,mokokchung,23192
3984,nagaland,2022,3,wokha,14092
3985,nagaland,2022,3,tuensang,13393
3986,nagaland,2022,3,phek,11494
3987,nagaland,2022,3,zunheboto,9128
3988,nagaland,2022,3,peren,6534
3989,nagaland,2022,3,kiphire,5963
3990,nagaland,2022,4,dimapur,145923
3991,nagaland,2022,4,kohima,57592
3992,nagaland,2022,4,mon,25340
3993,nagaland,2022,4,mokokchung,24045
3994,nagaland,2022,4,wokha,14702
3995,nagaland,2022,4,tuensang,13900
3996,nagaland,2022,4,phek,11847
3997,nagaland,2022,4,zunheboto,9422
3998,nagaland,2022,4,peren,6750
3999,nagaland,2022,4,kiphire,6211
4000,odisha,2018,1,khordha,308390
4001,odisha,2018,1,cuttack,135972
4002,odisha,2018,1,ganjam,126158
4003,odisha,2018,1,baleshwar,100919
4004,odisha,2018,1,jajapur,81133
4005,odisha,2018,1,sundargarh,75201
4006,odisha,2018,1,puri,69923
4007,odisha,2018,1,kendujhar,58968
4008,odisha,2018,1,bhadrak,58050
4009,odisha,2018,1,anugul,56617
4010,odisha,2018,2,khordha,406689
4011,odisha,2018,2,cuttack,187723
